"Name","Team","Age","W","SO","ERA","WHIP","K/9","BB/9","H/9","HR/9","BABIP","LOB%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Start-IP","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","K%","BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","HardHit%","maxEV","CStr%","CSW%","IP","playerid"
"Justus Sheffield","SEA","23","0","34","5.45","1.70","9.27","3.82","11.45","1.09",".384","73.0%","19.0%","52.0%","29.0%","3.4%","3.8%","50.0%","33.0","45.8%","92.9","36.1%","84.3","","","","","18.1%","87.7","","","","","","","29.3%","71.1%","46.5%","46.6%","85.7%","71.2%","41.1%","64.3%","13.4%","22.1%","9.1%","44.1%","30.4%","25.5%","15.7%","50.0%","34.3%","33.8%","90.3","5.9","3.9%","42.7%","112.0","16.1%","29.4%","33.0","17285"
"Yusei Kikuchi","SEA","28","6","116","5.46","1.52","6.46","2.78","10.86","2.00",".310","70.8%","20.6%","44.0%","35.4%","12.0%","6.3%","83.3%","161.2","49.1%","92.5","27.9%","86.0","","","15.7%","75.0","","","7.4%","84.5","","","0.0%","","28.2%","70.1%","47.6%","64.6%","89.3%","81.5%","46.3%","59.2%","8.8%","16.1%","6.9%","40.6%","29.9%","29.5%","18.0%","44.3%","37.7%","28.0%","89.2","12.3","7.5%","38.1%","115.1","16.3%","25.1%","161.2","20633"
"Jaime Barria","LAA","22","2","56","5.52","1.28","8.35","2.83","8.65","2.83",".239","75.9%","17.2%","33.9%","48.9%","3.4%","4.9%","0.0%","60.1","36.7%","91.9","46.3%","84.2","","","","","17.0%","83.2","","","","","","","26.0%","68.1%","43.0%","67.7%","85.9%","79.3%","40.4%","58.9%","8.9%","21.7%","7.4%","39.0%","40.1%","20.9%","11.5%","45.6%","42.9%","36.4%","89.6","19.1","11.0%","39.6%","110.1","16.7%","25.6%","60.1","18356"
"Rick Porcello","BOS","30","14","143","5.52","1.39","7.38","2.32","10.22","1.60",".308","65.7%","20.4%","38.1%","41.5%","9.7%","6.9%","0.0%","174.1","56.5%","90.5","18.6%","84.4","","","12.6%","74.9","12.4%","81.1","","","","","0.3%","","32.2%","69.1%","49.0%","75.8%","88.1%","83.7%","45.5%","67.6%","8.0%","18.6%","5.9%","42.6%","35.1%","22.3%","20.1%","45.7%","34.2%","28.5%","88.4","15.6","8.2%","37.1%","116.1","17.6%","25.6%","174.1","2717"
"Corbin Martin","HOU","23","1","19","5.59","1.81","8.84","5.59","10.71","3.72",".283","88.2%","16.4%","42.6%","41.0%","12.0%","0.0%","0.0%","19.1","62.6%","95.3","7.3%","89.1","","","19.1%","83.7","11.0%","87.4","","","","","","","22.4%","65.1%","39.5%","60.0%","86.6%","77.6%","40.1%","52.2%","8.9%","20.7%","13.0%","34.4%","26.2%","39.3%","16.4%","47.5%","36.1%","42.4%","90.3","13.4","8.2%","47.5%","112.5","17.5%","26.3%","19.1","19884"
"Cole Irvin","PHI","25","2","13","5.60","1.25","6.62","2.55","8.66","1.53",".259","58.5%","28.6%","32.1%","39.3%","9.1%","16.7%","0.0%","17.2","53.3%","88.6","25.3%","84.1","","","0.4%","74.0","21.1%","83.1","","","","","","","30.6%","75.2%","50.6%","77.3%","89.8%","85.6%","44.8%","69.7%","7.3%","17.1%","6.6%","33.3%","40.4%","26.3%","17.5%","36.8%","45.6%","27.6%","85.3","18.1","7.0%","26.3%","110.5","16.1%","23.4%","17.2","19244"
"Drew Smyly","- - -","30","4","105","5.69","1.53","9.64","4.13","9.64","2.30",".311","74.4%","22.2%","35.8%","41.9%","6.8%","12.0%","33.3%","97.3","47.5%","91.3","","","19.1%","86.7","29.1%","77.5","4.3%","82.3","","","","","","","29.4%","64.7%","44.4%","61.0%","83.9%","75.2%","42.6%","60.1%","11.0%","24.2%","10.4%","53.2%","27.3%","19.5%","12.4%","43.3%","44.3%","40.3%","89.0","16.7","8.5%","37.9%","114.2","17.4%","28.4%","98.0","11760"
"Cal Quantrill","SDP","24","4","78","5.69","1.35","7.66","2.36","9.82","1.47",".304","63.2%","22.1%","42.9%","34.9%","5.9%","5.6%","50.0%","91.2","56.6%","94.4","21.0%","86.3","","","4.1%","79.3","18.2%","84.6","","","","","0.3%","","33.5%","73.6%","48.7%","73.1%","84.8%","79.8%","38.0%","57.8%","9.8%","19.5%","6.0%","43.7%","29.5%","26.8%","16.6%","41.4%","42.0%","29.3%","87.8","12.0","5.4%","32.5%","111.9","13.8%","23.6%","91.2","19312"
"Nick Pivetta","PHI","26","4","58","5.74","1.49","7.57","3.26","10.17","2.09",".302","71.4%","25.9%","41.2%","32.9%","8.5%","7.9%","0.0%","69.0","51.7%","94.1","15.1%","85.6","","","32.1%","80.1","1.1%","87.5","","","","","","","30.4%","67.0%","46.6%","68.7%","86.5%","80.0%","44.3%","62.7%","9.3%","19.0%","8.2%","39.4%","34.8%","25.8%","17.6%","40.3%","42.1%","32.4%","90.2","12.3","9.5%","35.7%","111.5","16.5%","25.8%","69.0","15454"
"Robert Dugger","MIA","23","0","25","5.77","1.46","6.55","4.46","8.65","1.57",".262","62.2%","21.3%","38.9%","39.8%","9.3%","4.8%","0.0%","34.1","59.2%","89.9","24.6%","79.1","","","12.9%","72.8","3.3%","79.2","","","","","0.7%","","32.0%","69.9%","45.8%","74.1%","84.0%","79.6%","36.3%","57.1%","9.3%","16.0%","10.9%","39.4%","37.6%","22.9%","11.0%","44.0%","45.0%","30.8%","90.0","15.5","6.4%","41.3%","110.6","14.6%","23.9%","34.1","19191"
"Hector Santiago","CHW","31","0","9","5.79","1.71","8.68","4.82","10.61","1.93",".321","68.2%","23.3%","33.3%","43.3%","15.4%","10.0%","0.0%","9.1","55.3%","93.1","24.6%","84.9","1.1%","87.5","","","19.0%","84.3","","","","","","","24.7%","68.6%","45.8%","78.3%","76.3%","76.8%","48.0%","65.9%","10.6%","20.5%","11.4%","33.3%","43.3%","23.3%","20.0%","33.3%","46.7%","36.4%","86.7","20.5","10.0%","33.3%","109.5","17.9%","28.5%","9.1","4026"
"Dylan Cease","CHW","23","4","81","5.79","1.55","9.99","4.32","9.62","1.85",".326","68.1%","20.7%","45.7%","33.7%","14.3%","5.3%","0.0%","73.0","51.5%","96.5","21.0%","84.7","","","18.5%","79.6","8.9%","83.2","","","","","0.3%","","30.0%","66.5%","44.4%","62.9%","83.5%","75.0%","39.4%","59.2%","11.1%","24.8%","10.7%","38.5%","36.1%","25.5%","17.8%","51.9%","30.3%","40.2%","87.9","12.0","6.3%","37.5%","111.3","15.8%","26.8%","73.0","18525"
"Corey Kluber","CLE","33","2","38","5.80","1.65","9.59","3.79","11.10","1.01",".370","63.8%","22.7%","40.0%","37.3%","4.9%","13.6%","100.0%","35.2","39.6%","91.6","","","29.0%","88.1","22.9%","82.9","8.5%","85.0","","","","","","","34.7%","67.5%","47.1%","61.4%","84.6%","74.0%","37.8%","64.9%","12.3%","22.6%","8.9%","30.4%","33.9%","35.7%","17.0%","45.5%","37.5%","33.9%","86.9","13.7","8.9%","38.4%","113.4","16.2%","28.5%","35.2","2429"
"Alex Wood","CIN","28","1","30","5.80","1.40","7.57","2.27","10.35","2.78",".294","73.0%","28.2%","38.2%","33.6%","8.1%","2.4%","0.0%","35.2","50.3%","90.0","","","","","24.6%","81.4","25.1%","83.7","","","","","","","34.3%","69.6%","48.0%","70.7%","82.9%","77.6%","38.7%","67.3%","10.8%","19.6%","5.9%","47.8%","25.7%","26.5%","12.4%","43.4%","44.2%","32.7%","89.0","13.4","9.7%","33.6%","115.9","15.2%","25.9%","35.2","13781"
"Dillon Peters","LAA","26","3","42","5.82","1.62","6.79","3.72","10.83","2.26",".303","68.5%","23.5%","38.5%","38.0%","5.6%","8.3%","50.0%","55.2","50.7%","91.0","3.4%","81.7","","","24.5%","76.7","21.3%","83.9","","","","","0.4%","","33.7%","67.5%","47.3%","72.5%","85.5%","80.0%","40.3%","64.7%","9.5%","16.3%","8.9%","37.0%","39.7%","23.3%","16.4%","36.5%","47.1%","30.6%","89.9","13.9","6.3%","41.8%","114.4","16.7%","26.1%","55.2","18790"
"Ross Detwiler","CHW","33","3","38","5.84","1.53","6.00","3.47","10.26","2.37",".284","73.9%","13.9%","46.5%","39.6%","6.8%","11.5%","25.0%","57.0","51.3%","91.5","","","19.9%","88.4","12.9%","78.2","16.0%","84.8","","","","","1.3%","","28.9%","67.8%","46.3%","79.5%","89.5%","86.1%","44.7%","58.3%","6.4%","15.0%","8.7%","52.9%","29.8%","17.3%","14.1%","49.2%","36.6%","29.5%","90.8","13.1","8.4%","41.4%","113.7","16.5%","22.9%","57.0","2859"
"Taylor Clarke","ARI","26","4","51","5.88","1.51","7.13","3.36","10.21","2.24",".295","69.1%","18.9%","39.8%","41.3%","7.1%","7.3%","33.3%","64.1","52.3%","93.4","24.3%","85.1","","","10.6%","79.5","12.7%","86.8","","","","","","","33.2%","71.7%","48.0%","66.8%","89.8%","80.0%","38.4%","64.4%","9.6%","17.6%","8.3%","42.1%","33.5%","24.4%","12.4%","45.5%","42.1%","31.5%","90.2","14.9","11.5%","41.6%","114.3","14.2%","23.8%","64.1","17611"
"Aaron Sanchez","- - -","26","5","115","5.89","1.62","7.88","4.66","9.94","1.37",".320","67.3%","22.7%","46.9%","30.3%","10.5%","5.2%","0.0%","130.4","57.6%","93.6","","","","","23.1%","78.5","19.3%","88.0","","","","","0.3%","","27.6%","68.4%","44.4%","67.6%","87.2%","79.9%","41.0%","59.8%","8.9%","19.0%","11.2%","38.5%","37.8%","23.7%","17.3%","42.9%","39.8%","33.6%","89.8","8.9","6.6%","42.1%","114.1","17.0%","25.9%","131.1","11490"
"Drew VerHagen","DET","28","2","22","5.95","1.73","10.07","2.75","12.81","1.83",".414","68.0%","17.7%","48.4%","33.9%","9.5%","13.3%","0.0%","19.2","56.0%","93.1","28.2%","85.0","","","15.0%","78.2","0.9%","88.3","","","","","","","29.1%","64.8%","46.0%","50.0%","88.6%","75.8%","47.5%","62.6%","11.1%","24.2%","6.6%","48.4%","24.2%","27.4%","14.5%","41.9%","43.5%","35.2%","89.7","12.1","9.7%","43.5%","115.1","19.9%","31.1%","19.2","13424"
"Clayton Richard","TOR","35","1","22","5.96","1.57","4.37","3.57","10.52","1.79",".297","67.3%","20.5%","55.8%","23.7%","13.5%","5.7%","0.0%","45.1","72.3%","90.4","24.9%","79.7","","","","","2.9%","81.8","","","","","","","29.5%","71.0%","46.6%","72.2%","95.3%","86.7%","41.3%","58.7%","6.2%","10.9%","9.0%","43.3%","36.3%","20.4%","20.4%","40.8%","38.9%","24.4%","92.1","5.1","9.6%","50.3%","116.4","15.8%","22.0%","45.1","3551"
"Drew Pomeranz","- - -","30","2","87","5.97","1.66","10.39","4.30","10.63","2.15",".348","74.2%","24.9%","36.4%","38.7%","7.1%","10.1%","20.0%","75.1","55.7%","91.9","","","7.6%","88.1","34.6%","80.8","2.0%","85.7","","","","","","","26.6%","65.4%","43.3%","68.3%","84.7%","78.9%","43.1%","56.4%","9.1%","24.9%","10.3%","32.4%","36.0%","31.5%","13.5%","49.5%","36.9%","40.4%","89.8","15.0","9.0%","36.0%","111.0","18.4%","27.5%","75.1","11426"
"Kohl Stewart","MIN","24","1","3","6.00","1.58","2.25","3.75","10.50","2.25",".268","74.3%","18.6%","55.8%","25.6%","0.0%","8.3%","0.0%","12.0","52.6%","91.2","30.4%","85.1","","","13.9%","76.9","3.1%","84.5","","","","","0.5%","","32.8%","68.2%","44.8%","76.2%","91.1%","83.9%","34.0%","59.6%","7.2%","5.8%","9.6%","36.4%","25.0%","38.6%","20.5%","43.2%","36.4%","21.2%","87.8","3.3","6.8%","43.2%","111.4","15.4%","22.6%","12.0","15502"
"Rogelio Armenteros","HOU","25","1","9","6.00","1.33","9.00","3.00","9.00","0.00",".346","50.0%","36.0%","32.0%","32.0%","25.0%","25.0%","0.0%","9.0","51.2%","90.5","6.7%","84.4","","","16.5%","78.4","25.6%","83.0","","","","","","","32.7%","70.2%","45.7%","54.3%","87.5%","72.0%","34.8%","60.5%","12.8%","23.7%","7.9%","46.2%","30.8%","23.1%","30.8%","38.5%","30.8%","31.6%","83.2","16.8","0.0%","11.5%","100.6","15.9%","28.7%","9.0","17679"
"Jesse Chavez","TEX","35","1","28","6.00","1.17","8.40","1.50","9.00","1.50",".284","45.2%","23.7%","39.8%","36.6%","11.8%","2.7%","0.0%","30.0","47.0%","90.6","","","42.8%","87.2","","","10.3%","84.7","","","","","","","27.8%","64.7%","43.6%","77.6%","91.7%","86.5%","42.8%","65.1%","5.9%","21.7%","3.9%","35.5%","37.6%","26.9%","14.0%","46.2%","39.8%","29.5%","88.4","14.9","6.5%","32.3%","109.7","21.2%","27.0%","30.0","5448"
"Gabriel Ynoa","BAL","26","0","30","6.02","1.37","4.20","2.10","10.21","2.80",".251","71.4%","16.1%","43.9%","40.0%","2.2%","5.9%","100.0%","64.1","54.8%","93.2","25.2%","84.1","","","4.2%","80.6","15.7%","85.8","","","","","","","33.3%","72.9%","51.0%","69.8%","88.7%","81.9%","44.5%","63.4%","9.2%","10.8%","5.4%","44.2%","30.3%","25.5%","14.7%","47.6%","37.7%","23.3%","89.5","12.5","10.0%","40.3%","112.0","14.6%","23.9%","64.1","12938"
"Tanner Anderson","OAK","26","0","18","6.04","1.66","7.25","2.82","12.09","1.61",".342","66.9%","20.3%","53.2%","26.6%","19.0%","0.0%","0.0%","22.1","69.4%","92.6","19.2%","85.3","1.9%","90.8","","","9.5%","87.5","","","","","0.2%","","27.2%","75.6%","46.4%","73.9%","90.6%","84.7%","39.8%","56.2%","7.1%","17.1%","6.7%","31.6%","39.2%","29.1%","19.0%","32.9%","48.1%","27.6%","88.6","8.1","10.0%","42.5%","115.9","14.0%","21.1%","22.1","18029"
"Jhoulys Chacin","- - -","31","3","101","6.07","1.56","8.88","3.96","10.11","2.20",".310","70.8%","23.6%","37.9%","38.5%","17.6%","6.0%","0.0%","101.4","43.6%","90.0","49.6%","79.9","0.6%","87.3","0.5%","76.4","4.1%","82.0","1.6%","85.5","","","0.2%","","25.5%","65.7%","42.4%","69.5%","87.0%","80.9%","42.0%","57.5%","8.1%","21.7%","9.7%","47.0%","30.5%","22.5%","16.8%","36.5%","46.7%","36.7%","89.4","16.9","7.6%","42.2%","112.1","18.6%","26.7%","102.1","2608"
"Jeremy Hellickson","WSN","32","2","30","6.08","1.73","7.30","4.86","10.70","1.95",".313","66.9%","22.1%","39.3%","38.5%","17.0%","12.5%","0.0%","37.0","44.6%","88.5","","","18.6%","85.7","13.0%","73.8","23.8%","79.7","","","","","0.6%","","28.2%","59.1%","40.5%","78.0%","88.8%","84.3%","39.9%","59.2%","6.4%","17.2%","11.5%","39.8%","26.0%","34.1%","28.5%","40.7%","30.9%","33.3%","86.0","15.4","6.5%","35.0%","112.2","20.5%","26.9%","37.0","4371"
"Tyson Ross","DET","32","1","25","6.11","1.67","6.37","4.58","10.44","1.78",".306","63.7%","22.2%","51.3%","26.5%","6.5%","10.0%","0.0%","35.1","47.2%","90.0","28.2%","83.7","24.5%","88.2","","","","","","","","","","","30.7%","59.8%","42.7%","70.1%","93.2%","83.5%","41.3%","59.9%","7.1%","15.4%","11.1%","45.8%","27.1%","27.1%","19.5%","40.7%","39.8%","30.9%","89.6","7.4","11.9%","43.2%","114.1","19.7%","26.7%","35.1","7872"
"Nathan Eovaldi","BOS","29","1","52","6.13","1.58","8.61","5.13","9.11","2.48",".284","74.6%","19.4%","42.6%","38.1%","3.4%","3.0%","0.0%","54.1","43.1%","97.3","4.3%","84.7","21.9%","92.9","16.6%","80.2","","","14.1%","87.5","","","","","27.7%","66.2%","44.4%","58.5%","85.2%","75.7%","43.3%","64.7%","10.8%","21.6%","12.9%","36.5%","34.6%","28.8%","14.1%","49.4%","36.5%","40.7%","91.1","12.1","9.6%","41.7%","115.2","16.9%","27.7%","54.1","9132"
"Diego Castillo","TBR","25","0","7","6.14","1.50","8.59","0.00","13.50","2.45",".360","61.0%","11.1%","66.7%","22.2%","16.7%","11.1%","0.0%","7.1","67.3%","98.6","32.7%","88.7","","","","","","","","","","","","","30.9%","62.1%","46.9%","52.9%","97.2%","83.0%","51.3%","73.5%","8.0%","20.6%","0.0%","59.3%","18.5%","22.2%","22.2%","44.4%","33.3%","26.5%","87.6","-0.9","7.4%","33.3%","108.4","21.2%","29.2%","7.1","17496"
"Jon Duplantier","ARI","24","0","12","6.23","1.54","8.31","2.77","11.08","1.38",".359","64.0%","25.0%","35.0%","40.0%","12.5%","14.3%","0.0%","13.0","62.9%","91.6","16.5%","82.9","","","9.8%","77.7","10.7%","83.8","","","","","","","26.6%","70.0%","46.0%","69.7%","84.3%","79.6%","44.6%","50.9%","9.4%","21.1%","7.0%","51.2%","19.5%","29.3%","14.6%","36.6%","48.8%","31.6%","91.0","15.3","9.8%","46.3%","107.1","17.4%","26.8%","13.0","19546"
"Anthony Kay","TOR","24","0","10","6.30","1.50","9.00","3.60","9.90","0.00",".367","56.3%","30.0%","53.3%","16.7%","20.0%","12.5%","0.0%","10.0","62.8%","93.8","","","","","18.1%","78.7","19.1%","85.5","","","","","","","28.8%","82.9%","48.9%","67.6%","94.8%","84.8%","37.2%","55.6%","7.4%","22.2%","8.9%","46.7%","26.7%","26.7%","23.3%","36.7%","40.0%","31.1%","85.7","5.8","0.0%","30.0%","102.9","12.2%","19.7%","10.0","20387"
"Glenn Sparkman","KCR","27","4","70","6.31","1.49","5.32","2.66","10.72","2.13",".292","65.3%","21.5%","37.4%","41.1%","5.3%","7.1%","0.0%","118.1","60.3%","93.3","8.8%","82.6","","","17.0%","79.9","13.9%","85.8","","","","","0.1%","","28.1%","72.4%","47.9%","70.6%","91.4%","84.7%","44.7%","62.4%","7.3%","13.4%","6.7%","33.3%","36.6%","30.1%","13.0%","44.8%","42.2%","25.4%","90.7","14.2","7.2%","41.4%","113.6","15.8%","23.1%","118.1","15200"
"Collin McHugh","HOU","32","3","42","6.37","1.22","9.22","3.07","7.90","1.98",".252","56.9%","24.3%","39.1%","36.5%","4.8%","2.2%","0.0%","41.0","30.6%","89.9","43.5%","78.8","12.6%","86.7","9.6%","74.3","3.8%","82.7","","","","","","","30.5%","60.4%","44.2%","54.4%","86.4%","74.4%","45.8%","62.3%","11.3%","24.0%","8.0%","43.5%","28.7%","27.8%","17.4%","47.8%","34.8%","37.1%","86.9","13.3","7.8%","27.6%","113.1","18.8%","30.1%","41.0","7531"
"Kevin Gausman","- - -","28","3","87","6.37","1.49","9.55","2.96","10.43","1.43",".345","58.4%","25.2%","36.8%","38.0%","12.0%","5.6%","33.3%","82.0","57.4%","93.8","1.7%","83.0","","","0.2%","75.0","6.9%","82.9","33.8%","83.4","","","0.6%","","36.5%","74.7%","52.2%","64.8%","80.4%","74.0%","41.0%","64.8%","13.6%","23.6%","7.3%","36.3%","38.2%","25.5%","15.1%","46.2%","38.6%","34.4%","88.6","14.7","8.8%","37.1%","113.9","14.4%","28.0%","82.0","14107"
"Felix Hernandez","SEA","33","1","57","6.40","1.53","7.16","3.14","10.67","2.13",".309","62.9%","17.4%","48.1%","34.5%","8.6%","7.1%","50.0%","71.2","39.6%","89.6","9.0%","83.8","","","35.2%","79.4","16.3%","84.7","","","","","","","29.2%","62.2%","43.1%","64.9%","89.7%","80.0%","42.2%","66.8%","8.6%","17.5%","7.7%","51.9%","35.0%","13.1%","13.9%","45.6%","40.5%","30.5%","91.9","11.0","10.1%","41.8%","112.7","19.7%","28.4%","71.2","4772"
"Adrian Sampson","TEX","27","3","67","6.41","1.58","7.67","2.17","12.01","2.52",".342","71.6%","19.5%","40.8%","39.7%","10.6%","7.5%","100.0%","78.2","55.8%","92.3","31.3%","83.5","","","","","12.9%","87.3","","","","","","","30.6%","73.7%","49.3%","62.0%","91.6%","81.2%","43.3%","58.8%","9.3%","18.8%","5.3%","42.6%","35.5%","21.9%","13.6%","35.1%","51.3%","30.3%","92.0","15.7","10.9%","49.8%","113.6","15.1%","24.4%","78.2","13339"
"Nick Margevicius","SDP","23","2","38","6.41","1.57","6.41","2.87","11.31","2.02",".316","65.5%","26.0%","42.5%","31.5%","8.8%","3.9%","20.0%","53.1","53.1%","88.2","26.2%","80.3","","","12.9%","70.7","7.8%","78.8","","","","","0.2%","","27.7%","69.4%","45.7%","66.4%","85.4%","78.9%","43.3%","54.1%","9.7%","15.6%","7.0%","41.4%","30.6%","28.0%","16.7%","45.7%","37.6%","27.5%","88.8","10.9","6.5%","34.9%","110.7","16.9%","26.5%","53.1","20395"
"Genesis Cabrera","STL","22","0","5","6.48","2.04","5.40","4.32","14.04","2.16",".344","56.3%","27.3%","30.3%","42.4%","7.1%","20.0%","0.0%","8.1","64.2%","95.8","","","","","19.6%","81.7","16.2%","87.6","","","","","","","32.9%","63.5%","45.9%","92.9%","92.5%","92.6%","42.6%","58.1%","3.4%","11.6%","9.3%","29.4%","41.2%","29.4%","14.7%","35.3%","50.0%","25.6%","87.0","20.2","5.9%","35.3%","106.3","18.9%","22.3%","8.1","17490"
"Lucas Sims","CIN","25","1","17","6.48","1.08","9.18","2.16","7.56","1.62",".262","47.3%","23.3%","20.9%","55.8%","12.5%","11.1%","0.0%","16.2","52.8%","93.2","6.0%","83.5","","","34.1%","81.5","7.1%","86.7","","","","","","","38.5%","63.5%","48.8%","63.2%","77.3%","70.7%","41.3%","77.6%","14.3%","25.4%","6.0%","33.3%","31.1%","35.6%","22.2%","42.2%","35.6%","35.8%","88.8","25.7","4.4%","33.3%","106.9","15.9%","30.2%","16.2","13470"
"Noe Ramirez","LAA","29","0","10","6.48","1.20","10.80","3.24","7.56","1.08",".286","46.5%","13.6%","45.5%","40.9%","11.1%","0.0%","0.0%","8.1","23.4%","89.5","39.3%","77.6","","","","","37.2%","84.2","","","","","","","32.2%","65.5%","45.5%","46.4%","81.6%","66.7%","40.0%","71.4%","15.2%","28.6%","8.6%","54.5%","27.3%","18.2%","13.6%","36.4%","50.0%","40.0%","88.8","19.4","4.5%","45.5%","105.0","20.7%","35.9%","8.1","12800"
"Jeff Hoffman","COL","26","2","68","6.56","1.59","8.74","4.37","9.90","2.70",".298","74.8%","21.5%","35.1%","43.4%","6.7%","4.2%","0.0%","70.0","58.8%","93.7","1.0%","83.8","","","28.9%","77.1","11.4%","84.3","","","","","0.7%","","29.5%","68.3%","46.2%","66.4%","87.5%","79.8%","43.0%","55.9%","9.3%","21.6%","10.8%","43.1%","30.6%","26.3%","16.7%","43.1%","40.2%","39.0%","90.4","15.7","12.4%","41.1%","113.2","16.5%","25.8%","70.0","17432"
"Clay Buchholz","TOR","34","2","39","6.56","1.49","5.95","2.44","10.98","1.98",".319","63.6%","18.4%","44.9%","36.7%","8.3%","8.0%","100.0%","59.0","34.5%","89.5","","","28.3%","84.4","17.4%","75.1","19.7%","76.6","","","","","0.1%","","34.2%","65.4%","47.0%","70.1%","87.6%","80.1%","41.1%","63.4%","9.3%","15.4%","6.3%","41.6%","33.5%","24.9%","23.9%","37.6%","38.6%","26.8%","86.9","10.9","12.1%","36.9%","112.4","18.5%","27.8%","59.0","3543"
"Jorge Lopez","KCR","26","3","71","6.57","1.49","7.40","3.23","10.22","2.19",".304","65.7%","20.8%","44.5%","34.7%","2.1%","4.1%","0.0%","86.1","54.6%","93.8","7.5%","88.4","","","30.3%","81.3","7.7%","87.2","","","","","","","27.9%","63.9%","43.0%","67.2%","88.7%","80.6%","41.9%","58.3%","8.3%","18.4%","8.0%","39.8%","36.5%","23.7%","13.1%","46.7%","40.1%","31.9%","90.5","10.3","11.3%","42.3%","115.6","18.6%","26.9%","86.1","14527"
"Aaron Brooks","- - -","29","5","59","6.59","1.56","6.48","3.07","10.98","1.87",".318","64.4%","18.6%","43.8%","37.6%","8.7%","5.8%","75.0%","81.3","53.3%","91.7","22.0%","85.5","","","3.5%","78.4","21.3%","84.5","","","","","","","29.3%","70.3%","45.5%","69.3%","89.5%","81.7%","39.5%","58.5%","8.3%","15.9%","7.5%","43.2%","36.0%","20.9%","16.2%","45.0%","38.8%","28.0%","90.3","12.4","7.6%","43.5%","111.5","16.3%","24.7%","82.0","12272"
"Ariel Jurado","TEX","23","5","66","6.68","1.61","6.39","3.00","11.52","1.65",".336","58.4%","23.4%","44.6%","32.0%","9.9%","5.0%","20.0%","93.0","62.9%","92.2","16.5%","85.2","","","8.2%","80.3","12.4%","85.3","","","","","","","28.3%","68.5%","45.5%","73.1%","90.7%","84.4%","42.8%","62.3%","7.1%","15.6%","7.3%","42.4%","34.9%","22.7%","12.1%","43.9%","43.9%","27.0%","90.0","10.1","10.0%","43.6%","115.8","17.4%","24.5%","93.0","17030"
"Antonio Senzatela","COL","24","11","76","6.71","1.75","5.49","4.11","11.62","1.37",".333","62.9%","22.4%","53.8%","23.8%","3.8%","6.4%","25.0%","124.2","63.1%","93.7","20.1%","84.3","","","9.9%","78.8","4.3%","85.8","2.6%","88.1","","","0.9%","","26.0%","70.4%","44.8%","67.6%","91.4%","83.4%","42.3%","56.2%","7.4%","13.1%","9.8%","38.2%","37.1%","24.7%","17.8%","43.8%","38.4%","26.1%","90.1","4.9","5.4%","44.0%","114.1","15.3%","22.7%","124.2","15488"
"Kyle Freeland","COL","26","3","79","6.73","1.58","6.81","3.36","10.87","2.16",".308","62.1%","20.6%","46.6%","32.9%","7.8%","5.5%","0.0%","104.1","51.9%","91.9","5.6%","81.1","31.2%","86.7","","","11.3%","86.5","","","","","0.5%","","33.5%","69.9%","47.9%","67.8%","89.0%","80.0%","39.6%","63.4%","9.6%","16.7%","8.2%","46.5%","34.8%","18.7%","15.6%","43.9%","40.5%","30.2%","89.5","10.0","8.2%","39.9%","116.3","15.6%","25.1%","104.1","16256"
"Jonathan Holder","NYY","26","0","2","6.75","1.12","6.75","0.00","10.12","0.00",".333","33.3%","11.1%","66.7%","22.2%","0.0%","0.0%","0.0%","2.2","81.8%","91.6","15.2%","80.2","","","","","3.0%","86.0","","","","","","","42.1%","78.6%","57.6%","62.5%","90.9%","78.9%","42.4%","63.6%","12.1%","18.2%","0.0%","77.8%","22.2%","0.0%","0.0%","66.7%","33.3%","18.2%","92.0","4.3","11.1%","44.4%","111.1","9.1%","21.2%","2.2","16588"
"Jonathan Hernandez","TEX","22","0","7","6.75","1.50","11.81","6.75","6.75","1.69",".214","30.3%","13.3%","53.3%","33.3%","20.0%","25.0%","0.0%","5.1","37.7%","96.3","36.8%","88.3","","","","","25.4%","89.3","","","","","","","31.0%","73.3%","42.1%","46.2%","86.4%","64.6%","26.3%","26.9%","14.9%","26.9%","15.4%","73.3%","20.0%","6.7%","13.3%","53.3%","33.3%","46.2%","87.6","8.0","13.3%","26.7%","114.0","11.4%","26.3%","5.1","17464"
"Ronald Bolanos","SDP","22","0","13","6.75","1.64","7.98","6.75","7.98","1.23",".268","63.1%","31.0%","42.9%","26.2%","9.1%","5.6%","0.0%","14.2","64.2%","94.6","13.4%","82.7","","","16.4%","75.3","6.0%","86.2","","","","","","","22.9%","66.7%","39.6%","63.2%","83.8%","76.4%","38.1%","47.1%","9.3%","19.1%","16.2%","55.8%","16.3%","27.9%","11.6%","39.5%","48.8%","38.2%","90.4","10.9","2.3%","46.5%","109.2","15.3%","24.6%","14.2","20041"
